,index,source,timestamp,values,act
86122,50000,accelerometer,2017-07-04 22:18:34.587,"['5.753937', '-5.1714783', '6.2901']",At home
86140,50018,accelerometer,2017-07-04 22:18:59.580,"['5.6730194', '-5.1044464', '6.4143677']",At home
86152,50030,accelerometer,2017-07-04 22:19:12.573,"['5.6723022', '-5.0424347', '6.4620056']",At home
86174,50052,accelerometer,2017-07-04 22:19:42.842,"['5.64357', '-5.0931854', '6.4577026']",At home
86188,50066,accelerometer,2017-07-04 22:19:58.748,"['5.6464386', '-5.0654144', '6.470154']",At home
86204,50082,accelerometer,2017-07-04 22:20:13.809,"['5.635193', '-5.071884', '6.4938507']",At home
86224,50102,accelerometer,2017-07-04 22:20:28.874,"['6.0655518', '-6.3782806', '5.19104']",At home
86232,50110,accelerometer,2017-07-04 22:20:34.179,"['5.0044403', '0.67922974', '8.185959']",At home
86241,50119,accelerometer,2017-07-04 22:20:43.912,"['0.5917969', '1.5569458', '9.831131']",At home
86254,50132,accelerometer,2017-07-04 22:20:59.232,"['0.58317566', '1.5765839', '9.840225']",At home
86261,50139,accelerometer,2017-07-04 22:21:15.866,"['0.5870209', '1.6105804', '9.834']",At home
86304,50182,accelerometer,2017-07-04 22:21:58.724,"['0.58151245', '1.6500854', '9.821793']",At home
86332,50210,accelerometer,2017-07-04 22:22:58.228,"['3.4077454', '-2.2483978', '8.96611']",At home
86338,50216,accelerometer,2017-07-04 22:23:03.231,"['-0.09150696', '6.452133', '5.663788']",At home
86345,50223,accelerometer,2017-07-04 22:23:08.358,"['-6.9488525', '-5.0900726', '4.645645']",At home
86371,50249,accelerometer,2017-07-04 22:24:01.115,"['-6.538849', '-6.103546', '3.9081116']",At home
86409,50287,accelerometer,2017-07-04 22:24:59.127,"['-6.5575256', '-6.110489', '3.8951874']",At home
86439,50317,accelerometer,2017-07-04 22:25:46.398,"['-6.4624786', '-6.1724854', '3.9655762']",At home
86456,50334,accelerometer,2017-07-04 22:25:58.523,"['-6.4387665', '-6.1686554', '3.9993286']",At home
86462,50340,accelerometer,2017-07-04 22:26:05.589,"['-6.465103', '-6.150711', '3.9756317']",At home
86476,50353,accelerometer,2017-07-04 22:26:14.850,"['-6.4502563', '-6.1760864', '4.00531']",At home
86507,50385,accelerometer,2017-07-04 22:29:01.044,"['-4.167389', '-8.780014', '0.09199524']",At home
86620,50498,accelerometer,2017-07-04 22:33:58.317,"['-5.7944946', '-6.2985535', '1.8845367']",At home
86636,50514,accelerometer,2017-07-04 22:34:24.454,"['-8.979141', '-2.138626', '2.7962494']",At home
86642,50520,accelerometer,2017-07-04 22:34:29.464,"['-2.1505127', '-4.190094', '8.693649']",At home
86648,50526,accelerometer,2017-07-04 22:34:34.476,"['-2.4665527', '-4.9035645', '7.822159']",At home
86654,50532,accelerometer,2017-07-04 22:34:39.481,"['-3.115387', '-7.1373596', '6.2719116']",At home
86658,50536,accelerometer,2017-07-04 22:34:44.484,"['-3.8132935', '-8.130951', '3.4970245']",At home
86663,50541,accelerometer,2017-07-04 22:34:49.487,"['-3.8779297', '-7.814911', '4.454712']",At home
86669,50547,accelerometer,2017-07-04 22:34:54.487,"['-5.2378387', '-4.644989', '4.542099']",At home
86678,50556,accelerometer,2017-07-04 22:34:59.493,"['-8.69986', '-2.502182', '-2.8320465']",At home
86683,50561,accelerometer,2017-07-04 22:35:04.498,"['-7.8666687', '-2.9738464', '-0.38038635']",At home
86690,50568,accelerometer,2017-07-04 22:35:09.501,"['-9.2217865', '-3.9638367', '2.711731']",At home
86695,50573,accelerometer,2017-07-04 22:35:14.507,"['-7.998352', '-4.5588074', '4.1183167']",At home
86700,50578,accelerometer,2017-07-04 22:35:19.512,"['-5.697525', '-4.039261', '-4.7102966']",At home
86706,50584,accelerometer,2017-07-04 22:35:24.519,"['-11.966736', '-5.5152893', '-5.6584015']",At home
86712,50590,accelerometer,2017-07-04 22:35:29.526,"['-8.015106', '-7.162491', '1.6870117']",At home
86719,50597,accelerometer,2017-07-04 22:35:34.528,"['-4.636902', '-4.7371674', '-5.9911957']",At home
86724,50602,accelerometer,2017-07-04 22:35:39.533,"['-8.475998', '-3.2288208', '-0.63056946']",At home
86730,50608,accelerometer,2017-07-04 22:35:44.539,"['-8.278473', '-8.747452', '3.743637']",At home
86740,50618,accelerometer,2017-07-04 22:35:49.540,"['-3.0220032', '-7.7143555', '5.514145']",At home
86747,50625,accelerometer,2017-07-04 22:35:57.896,"['-4.041931', '-6.6271515', '5.6977844']",At home
86753,50631,accelerometer,2017-07-04 22:36:03.041,"['2.9068756', '-9.287704', '1.1013947']",At home
86760,50638,accelerometer,2017-07-04 22:36:15.017,"['-1.8738708', '-8.830414', '3.9187622']",At home
86771,50649,accelerometer,2017-07-04 22:36:40.404,"['7.256897', '0.7328644', '6.4640503']",At home
86776,50654,accelerometer,2017-07-04 22:36:48.090,"['-3.8014374', '2.9949036', '9.014343']",At home
86786,50664,accelerometer,2017-07-04 22:36:59.490,"['1.8139191', '5.849518', '7.9939423']",At home
86789,50667,accelerometer,2017-07-04 22:37:04.495,"['-1.4023285', '9.781265', '-0.39234924']",At home
86799,50677,accelerometer,2017-07-04 22:37:35.220,"['-2.3227844', '9.395447', '-0.15400696']",At home
86804,50682,accelerometer,2017-07-04 22:37:40.505,"['-3.973938', '5.1531525', '7.547653']",At home
86812,50690,accelerometer,2017-07-04 22:37:45.693,"['-4.13974', '-3.4239502', '8.356293']",At home
86819,50697,accelerometer,2017-07-04 22:37:59.779,"['0.091171265', '-2.3867798', '9.688675']",At home
86852,50730,accelerometer,2017-07-04 22:38:59.281,"['0.17712402', '-2.185196', '9.740143']",At home
86893,50771,accelerometer,2017-07-04 22:39:59.279,"['-0.011291504', '-2.5075684', '9.723984']",At home
86904,50782,accelerometer,2017-07-04 22:40:06.430,"['-9.070709', '1.8254547', '5.9053497']",At home
86906,50784,accelerometer,2017-07-04 22:40:11.432,"['2.1147614', '-4.4809875', '8.624207']",At home
86918,50795,accelerometer,2017-07-04 22:40:44.156,"['-1.1490173', '-11.348633', '-1.5809479']",At home
86925,50803,accelerometer,2017-07-04 22:40:59.067,"['-4.696747', '-8.370377', '1.502655']",At home
90814,54692,accelerometer,2017-07-05 13:45:23.267,"['-3.954544', '-7.2708282', '6.3335724']",Train
90961,54839,accelerometer,2017-07-05 13:45:28.286,"['-6.834778', '-6.5986633', '5.661392']",Train
90978,54856,accelerometer,2017-07-05 13:45:42.981,"['-5.757614', '-6.4604034', '5.7010193']",Train
90989,54867,accelerometer,2017-07-05 13:45:48.319,"['-4.4372253', '-6.711548', '5.589325']",Train
90995,54873,accelerometer,2017-07-05 13:45:58.359,"['-3.3364868', '-7.861603', '5.803238']",Train
91025,54903,accelerometer,2017-07-05 13:46:58.991,"['-4.70166', '-7.253357', '5.949646']",Train
91039,54917,accelerometer,2017-07-05 13:47:32.017,"['-3.4978485', '-7.017288', '6.04541']",Train
91045,54923,accelerometer,2017-07-05 13:47:37.032,"['-4.416382', '-6.7541656', '6.1562653']",Train
91058,54936,accelerometer,2017-07-05 13:47:58.608,"['-4.089096', '-6.7664948', '5.905472']",Train
91078,54956,accelerometer,2017-07-05 13:48:59.034,"['-3.4467316', '-7.600281', '5.2242126']",Train
91094,54972,accelerometer,2017-07-05 13:49:59.122,"['-3.4803772', '-7.309143', '5.7256775']",Walk
91110,54988,accelerometer,2017-07-05 13:50:45.417,"['-4.060257', '-7.6952057', '5.692154']",Walk
91130,55008,accelerometer,2017-07-05 13:50:50.552,"['-12.46138', '-1.0056915', '-1.9017792']",Walk
91143,55021,accelerometer,2017-07-05 13:50:58.476,"['-13.302826', '-4.248398', '6.7734985']",Walk
91171,55049,accelerometer,2017-07-05 13:51:58.850,"['-12.559906', '-3.6628876', '5.735962']",Walk
91194,55072,accelerometer,2017-07-05 13:52:44.179,"['-10.13913', '1.1134186', '0.49458313']",Walk
91213,55091,accelerometer,2017-07-05 13:52:59.408,"['-7.938614', '-2.2577362', '1.8554535']",Walk
91228,55106,accelerometer,2017-07-05 13:53:58.793,"['-8.519577', '-2.5233765', '2.945053']",Walk
91239,55117,accelerometer,2017-07-05 13:55:01.680,"['-6.3080444', '-0.73669434', '7.494385']",Walk
91451,55329,accelerometer,2017-07-05 14:17:02.454,"['-3.277588', '-8.795349', '1.3141174']",Meeting
91608,55486,accelerometer,2017-07-05 14:17:07.484,"['-0.45602417', '-9.706329', '0.3857727']",Meeting
91619,55497,accelerometer,2017-07-05 14:17:42.733,"['-0.44248962', '-8.944626', '-4.230255']",Meeting
91624,55502,accelerometer,2017-07-05 14:17:47.821,"['-4.427643', '-8.771881', '-1.8823853']",Meeting
91634,55512,accelerometer,2017-07-05 14:17:52.969,"['-5.519638', '-5.8244934', '-6.253952']",Meeting
91644,55522,accelerometer,2017-07-05 14:17:58.912,"['-5.087845', '-7.5763397', '-3.0424957']",Meeting
91657,55535,accelerometer,2017-07-05 14:18:58.297,"['-3.4887543', '-8.452377', '-3.3429718']",Meeting
91674,55552,accelerometer,2017-07-05 14:19:58.862,"['8.094269', '-1.7671661', '5.7736816']",Meeting
91697,55575,accelerometer,2017-07-05 14:21:44.067,"['-3.7692413', '-4.2881317', '8.296921']",Meeting
91709,55587,accelerometer,2017-07-05 14:21:58.701,"['-3.8543549', '-3.4059906', '8.984787']",Meeting
92038,55916,accelerometer,2017-07-05 14:43:01.725,"['0.8457031', '-7.5981293', '6.430649']",In computer
92070,55948,accelerometer,2017-07-05 14:51:52.955,"['-1.3640137', '-6.8093567', '12.1736145']",In computer
92201,56079,accelerometer,2017-07-05 14:51:58.328,"['0.7198944', '-5.5198364', '8.178177']",In computer
92266,56144,accelerometer,2017-07-05 14:54:58.672,"['1.4319305', '-4.4103546', '8.825211']",In computer
92301,56179,accelerometer,2017-07-05 14:57:59.649,"['8.490265', '-4.984726', '1.45047']",In computer
92386,56264,accelerometer,2017-07-05 14:59:56.649,"['1.8327179', '-5.7137604', '7.914093']",Walk
92423,56301,accelerometer,2017-07-05 15:01:58.494,"['-8.347183', '-4.7377625', '1.4062958']",Walk
92440,56318,accelerometer,2017-07-05 15:02:44.028,"['1.8357086', '-9.268677', '4.001602']",Walk
92447,56325,accelerometer,2017-07-05 15:02:49.035,"['2.2368622', '-6.004059', '7.6909485']",Walk
92456,56334,accelerometer,2017-07-05 15:02:58.462,"['2.0497437', '-5.699997', '7.8771057']",Walk
92566,56444,accelerometer,2017-07-05 15:42:55.904,"['3.4872284', '-0.19596863', '9.35025']",In bus
92859,56737,accelerometer,2017-07-05 15:43:00.961,"['3.8266144', '-0.52337646', '9.121002']",In bus
92865,56743,accelerometer,2017-07-05 15:43:44.479,"['-5.8638', '5.1648865', '9.334091']",In bus
92881,56759,accelerometer,2017-07-05 15:43:49.842,"['2.6732025', '4.1993103', '8.530243']",In bus
92887,56765,accelerometer,2017-07-05 15:44:01.983,"['3.2608643', '3.6343994', '8.622055']",In bus
92904,56782,accelerometer,2017-07-05 15:44:50.379,"['3.6282501', '3.400116', '8.584824']",In bus
92923,56800,accelerometer,2017-07-05 15:45:52.076,"['1.02742', '-9.120239', '7.5174866']",In bus
92936,56814,accelerometer,2017-07-05 15:46:02.388,"['2.6129913', '4.9583893', '8.145126']",In bus
92949,56827,accelerometer,2017-07-05 15:46:07.560,"['2.6048431', '5.009857', '8.109207']",In bus
92969,56846,accelerometer,2017-07-05 15:46:57.524,"['2.5742035', '3.3540344', '8.172791']",In bus
92995,56873,accelerometer,2017-07-05 15:47:58.946,"['-10.304092', '2.7432709', '3.5987854']",In bus
93021,56899,accelerometer,2017-07-05 15:48:58.955,"['-6.112442', '-5.9540253', '4.8595734']",In bus
93043,56921,accelerometer,2017-07-05 15:49:42.462,"['-12.120819', '-2.007187', '3.8720856']",In bus
93060,56938,accelerometer,2017-07-05 15:49:47.600,"['-11.616226', '-0.16950989', '-0.06434631']",In bus
93080,56958,accelerometer,2017-07-05 15:49:52.748,"['-9.101959', '0.6059723', '-0.85395813']",In bus
93100,56978,accelerometer,2017-07-05 15:49:57.889,"['-9.360901', '2.127121', '-1.2938843']",In bus
94073,57951,accelerometer,2017-07-05 16:28:49.793,"['-3.2949371', '-8.520004', '-3.2797546']",Cooking
94111,57989,accelerometer,2017-07-05 16:28:54.983,"['-2.357132', '-8.13382', '-4.854187']",Cooking
94120,57998,accelerometer,2017-07-05 16:29:00.060,"['-4.199478', '-6.7463837', '-5.707718']",Cooking
94126,58003,accelerometer,2017-07-05 16:29:40.371,"['-2.8323822', '-8.165787', '-4.645767']",Cooking
94138,58016,accelerometer,2017-07-05 16:29:52.615,"['-4.2060547', '-7.9675446', '-3.6282349']",Cooking
94147,58025,accelerometer,2017-07-05 16:29:57.625,"['-3.9629211', '-8.183624', '-3.427002']",Cooking
94156,58034,accelerometer,2017-07-05 16:30:02.631,"['-3.5164032', '-7.9549713', '-4.4373627']",Cooking
94165,58043,accelerometer,2017-07-05 16:30:11.193,"['-3.6105042', '-8.074921', '-4.102173']",Cooking
94175,58053,accelerometer,2017-07-05 16:30:16.199,"['-4.2837524', '-8.135742', '-4.944931']",Cooking
94183,58061,accelerometer,2017-07-05 16:30:21.207,"['-4.6668243', '-8.184814', '-2.7662048']",Cooking
94191,58069,accelerometer,2017-07-05 16:30:28.468,"['-4.1329193', '-8.001434', '-3.6022644']",Cooking
94202,58079,accelerometer,2017-07-05 16:30:33.470,"['-3.688797', '-8.24707', '-3.7250824']",Cooking
94209,58087,accelerometer,2017-07-05 16:30:38.477,"['-3.1536865', '-8.055527', '-3.8208466']",Cooking
94221,58099,accelerometer,2017-07-05 16:30:51.834,"['-3.4571533', '-8.115509', '-4.225235']",Cooking
94230,58108,accelerometer,2017-07-05 16:30:57.228,"['-3.479538', '-8.21727', '-3.878067']",Cooking
94240,58118,accelerometer,2017-07-05 16:31:02.373,"['-3.1560822', '-8.365463', '-4.0530853']",Cooking
94252,58129,accelerometer,2017-07-05 16:31:41.197,"['-3.3276215', '-8.248383', '-3.961029']",Cooking
94268,58146,accelerometer,2017-07-05 16:31:51.968,"['-3.7157288', '-8.956467', '-2.5556335']",Cooking
94280,58158,accelerometer,2017-07-05 16:31:58.737,"['-3.5931396', '-8.313156', '-3.518692']",Cooking
94286,58164,accelerometer,2017-07-05 16:32:03.737,"['-4.0275726', '-7.8795624', '-3.0164032']",Cooking
94308,58186,accelerometer,2017-07-05 16:32:43.883,"['-3.8049011', '-8.246826', '-3.5352173']",Cooking
94320,58198,accelerometer,2017-07-05 16:32:54.354,"['-3.2804565', '-8.458481', '-3.5863342']",Cooking
94326,58203,accelerometer,2017-07-05 16:32:59.452,"['-3.0028534', '-8.198593', '-4.33165']",Cooking
94344,58222,accelerometer,2017-07-05 16:33:59.491,"['-3.0162659', '-9.142746', '-1.8471832']",Cooking
94358,58236,accelerometer,2017-07-05 16:34:59.455,"['-1.7702026', '-9.012863', '-3.3213043']",Cooking
94367,58245,accelerometer,2017-07-05 16:35:04.586,"['-3.36438', '-8.482178', '-2.4056396']",Cooking
94388,58266,accelerometer,2017-07-05 16:35:58.626,"['-2.032959', '-7.802475', '-5.0342255']",Cooking
94401,58279,accelerometer,2017-07-05 16:36:58.387,"['-1.9107361', '-8.915054', '-3.5315094']",Cooking
94415,58293,accelerometer,2017-07-05 16:37:58.655,"['-2.4627228', '-8.858551', '-3.3138733']",Cooking
94429,58307,accelerometer,2017-07-05 16:38:59.237,"['-3.0348206', '-8.840469', '-2.7420197']",Cooking
94443,58321,accelerometer,2017-07-05 16:39:59.033,"['-3.9071503', '-8.408798', '-2.9555817']",Eat
94452,58329,accelerometer,2017-07-05 16:40:30.050,"['-1.858902', '-9.220444', '-2.7141266']",Eat
94460,58338,accelerometer,2017-07-05 16:40:35.050,"['-1.1461487', '-8.553528', '-4.5055847']",Eat
94469,58347,accelerometer,2017-07-05 16:40:46.856,"['-1.736084', '-8.816772', '-3.7664948']",Eat
94480,58358,accelerometer,2017-07-05 16:40:58.328,"['-3.2522125', '-8.604645', '-3.16185']",Eat
94496,58374,accelerometer,2017-07-05 16:44:01.816,"['-2.8933105', '-8.56897', '-3.6263275']",Eat
94526,58404,accelerometer,2017-07-05 16:53:26.762,"['-3.8408203', '-7.665283', '-5.7541656']",Eat
94637,58515,accelerometer,2017-07-05 16:53:31.772,"['-2.1756592', '-8.648102', '-4.253006']",Eat
94645,58523,accelerometer,2017-07-05 16:53:36.778,"['-3.3045197', '-8.66127', '-3.3348236']",Eat
94653,58531,accelerometer,2017-07-05 16:53:53.639,"['-3.245987', '-7.7464447', '-4.9264984']",Eat
94665,58543,accelerometer,2017-07-05 16:53:59.021,"['-3.380661', '-8.430466', '-3.565033']",Eat
94683,58561,accelerometer,2017-07-05 16:54:58.877,"['-3.4048462', '-8.198944', '-3.995514']",Eat
94705,58583,accelerometer,2017-07-05 16:55:48.260,"['-2.7696533', '-8.2317505', '-4.356674']",Eat
94713,58591,accelerometer,2017-07-05 16:55:56.546,"['-2.6369019', '-8.69455', '-3.755127']",Eat
94732,58610,accelerometer,2017-07-05 16:56:58.912,"['-4.128723', '-7.8752594', '-3.9437866']",Eat
94746,58624,accelerometer,2017-07-05 16:57:43.799,"['-2.2073822', '-8.906433', '-3.451416']",Eat
94760,58638,accelerometer,2017-07-05 16:57:49.136,"['-4.206421', '-7.470154', '-4.843292']",Eat
94773,58651,accelerometer,2017-07-05 16:57:54.372,"['-3.926056', '-7.8674774', '-4.161911']",Eat
94778,58656,accelerometer,2017-07-05 16:57:59.379,"['-3.223114', '-7.8651886', '-4.096176']",Eat
94788,58666,accelerometer,2017-07-05 16:58:04.386,"['-4.8344116', '-8.381149', '-5.123291']",Eat
94800,58678,accelerometer,2017-07-05 16:58:09.395,"['-3.9162445', '-8.053146', '-4.146454']",Eat
94814,58692,accelerometer,2017-07-05 16:58:54.415,"['-3.712494', '-7.664444', '-4.696533']",Eat
94822,58700,accelerometer,2017-07-05 16:58:59.944,"['-4.258377', '-7.127655', '-5.1535797']",Eat
94830,58708,accelerometer,2017-07-05 16:59:04.947,"['-1.8739929', '-7.661682', '-5.695511']",Eat
94839,58717,accelerometer,2017-07-05 16:59:09.954,"['-2.464157', '-7.3540344', '-5.9552765']",Eat
94857,58735,accelerometer,2017-07-05 16:59:59.013,"['-3.0871277', '-7.759613', '-5.1208954']",Eat
96068,59946,accelerometer,2017-07-05 17:48:07.719,"['-8.239334', '-3.9685059', '-4.078949']",Walk
96083,59961,accelerometer,2017-07-05 17:48:50.975,"['-7.1430206', '-7.519226', '0.37391663']",Walk
96094,59972,accelerometer,2017-07-05 17:48:59.245,"['-3.7187195', '-8.538681', '1.3072968']",Walk
96114,59992,accelerometer,2017-07-05 17:49:58.633,"['-9.689026', '-2.4757233', '-0.3329773']",Walk
96127,60005,accelerometer,2017-07-05 17:50:09.435,"['-5.539276', '-2.6066895', '-7.8803406']",Walk
96139,60017,accelerometer,2017-07-05 17:50:20.890,"['-8.757553', '-1.8786163', '1.0991211']",Walk
96168,60046,accelerometer,2017-07-05 17:50:59.091,"['-8.812378', '-3.067215', '2.1880035']",Walk
96175,60053,accelerometer,2017-07-05 17:51:04.141,"['-2.206787', '-2.6745605', '10.325287']",Walk
96184,60062,accelerometer,2017-07-05 17:51:13.674,"['3.3764954', '-7.5132446', '4.2319336']",Walk
96192,60070,accelerometer,2017-07-05 17:51:24.755,"['2.741562', '-6.090973', '6.5392303']",Walk
96204,60082,accelerometer,2017-07-05 17:51:31.896,"['0.5503845', '-3.1714783', '9.319733']",Walk
96220,60098,accelerometer,2017-07-05 17:51:47.397,"['6.050949', '-3.6725922', '6.4957733']",Walk
96228,60106,accelerometer,2017-07-05 17:51:58.328,"['-10.582413', '1.1805725', '5.4491425']",Walk
96250,60128,accelerometer,2017-07-05 17:53:31.271,"['3.663803', '-3.4335327', '7.344513']",Walk
96281,60159,accelerometer,2017-07-05 17:53:36.272,"['-2.21875', '-2.9151764', '9.238327']",Walk
96291,60169,accelerometer,2017-07-05 17:53:59.033,"['-0.15818787', '-2.098755', '7.5370026']",Walk
96316,60194,accelerometer,2017-07-05 17:54:58.365,"['-1.7680359', '1.8652039', '9.467331']",Walk
96326,60204,accelerometer,2017-07-05 17:55:14.956,"['-5.6514435', '-4.9947815', '6.3928223']",Walk
96353,60231,accelerometer,2017-07-05 17:55:58.485,"['-3.8719482', '-3.5053558', '-8.187515']",Walk
96373,60251,accelerometer,2017-07-05 17:56:50.362,"['-2.780426', '-3.1213226', '-8.429092']",Walk
96392,60270,accelerometer,2017-07-05 17:56:55.499,"['0.05430603', '-5.150284', '-9.421722']",Walk
96413,60291,accelerometer,2017-07-05 17:57:00.640,"['-12.686447', '-3.846527', '4.8125153']",Walk
96432,60310,accelerometer,2017-07-05 17:57:05.789,"['-11.960999', '-1.4820099', '2.6026764']",Walk
